Msec,X,TargX,Y,TargY,Z,TargZ
41001,0.23406,0.28353,0.075394,0.205,0.96929,1.4586
41034,0.23506,0.28353,0.075455,0.205,0.96905,1.4586
41067,0.23798,0.28353,0.076474,0.205,0.96826,1.4586
41101,0.23888,0.28353,0.076104,0.205,0.96806,1.4586
41134,0.23834,0.28353,0.076021,0.205,0.9682,1.4586
41167,0.23853,0.28353,0.076385,0.205,0.96813,1.4586
41201,0.23932,0.28353,0.076548,0.205,0.96792,1.4586
41234,0.24064,0.28353,0.076733,0.205,0.96758,1.4586
41267,0.24,0.28353,0.076042,0.205,0.96779,1.4586
41301,0.23976,0.28353,0.077062,0.205,0.96777,1.4586
41334,0.23981,0.28353,0.078068,0.205,0.96768,1.4586
41367,0.23852,0.28353,0.079143,0.205,0.96791,1.4586
41401,0.23753,0.28353,0.079592,0.205,0.96811,1.4586
41434,0.23688,0.28353,0.079555,0.205,0.96828,1.4586
41467,0.23805,0.28353,0.080143,0.205,0.96794,1.4586
41501,0.23793,0.28353,0.079774,0.205,0.968,1.4586
41534,0.23695,0.28353,0.079307,0.205,0.96828,1.4586
41567,0.23583,0.28353,0.078596,0.205,0.96861,1.4586
41601,0.23538,0.28353,0.078953,0.205,0.96869,1.4586
41634,0.23435,0.28353,0.078778,0.205,0.96895,1.4586
41667,0.23359,0.28353,0.078072,0.205,0.9692,1.4586
41701,0.23387,0.28353,0.077343,0.205,0.96919,1.4586
41734,0.23481,0.28353,0.07763,0.205,0.96894,1.4586
41767,0.23461,0.28353,0.077893,0.205,0.96896,1.4586
41801,0.23453,0.28353,0.078172,0.205,0.96896,1.4586
41834,0.2329,0.28353,0.078275,0.205,0.96935,1.4586
41867,0.23231,0.28353,0.07883,0.205,0.96944,1.4586
41901,0.23272,0.28353,0.079079,0.205,0.96932,1.4586
41934,0.2329,-0.28353,0.078326,0.205,0.96934,1.4586
41967,0.23223,-0.28353,0.077769,0.205,0.96955,1.4586
42001,0.23152,-0.28353,0.076329,0.205,0.96983,1.4586
42034,0.2317,-0.28353,0.074759,0.205,0.96991,1.4586
42067,0.23308,-0.28353,0.074823,0.205,0.96958,1.4586
42101,0.23405,-0.28353,0.075402,0.205,0.9693,1.4586
42134,0.092522,-0.28353,0.08392,0.205,0.99217,1.4586
42167,-0.15471,-0.28353,0.068804,0.205,0.98556,1.4586
42201,-0.15626,-0.28353,0.073289,0.205,0.98499,1.4586
42234,-0.15685,-0.28353,0.075513,0.205,0.98473,1.4586
42267,-0.15753,-0.28353,0.075864,0.205,0.9846,1.4586
42301,-0.15908,-0.28353,0.076832,0.205,0.98427,1.4586
42334,-0.16254,-0.28353,0.076167,0.205,0.98376,1.4586
42367,-0.16698,-0.28353,0.07399,0.205,0.98318,1.4586
42401,-0.16997,-0.28353,0.07344,0.205,0.98271,1.4586
42434,-0.17177,-0.28353,0.073217,0.205,0.98241,1.4586
42467,-0.17286,-0.28353,0.073198,0.205,0.98222,1.4586
42501,-0.17319,-0.28353,0.072616,0.205,0.98221,1.4586
42534,-0.17416,-0.28353,0.071628,0.205,0.98211,1.4586
42567,-0.17444,-0.28353,0.071125,0.205,0.9821,1.4586
42601,-0.17394,-0.28353,0.071176,0.205,0.98218,1.4586
42634,-0.17366,-0.28353,0.071634,0.205,0.9822,1.4586
42667,-0.17449,-0.28353,0.070991,0.205,0.9821,1.4586
42701,-0.17539,-0.28353,0.0705,0.205,0.98197,1.4586
42734,-0.17498,-0.28353,0.070572,0.205,0.98204,1.4586
42767,-0.17333,-0.28353,0.071217,0.205,0.98229,1.4586
42801,-0.1729,-0.28353,0.071452,0.205,0.98234,1.4586
42834,-0.17214,-0.28353,0.071609,0.205,0.98247,1.4586
42867,-0.1741,-0.28353,0.071765,0.205,0.98211,1.4586
42901,-0.17608,-0.28353,0.071823,0.205,0.98175,1.4586
42934,-0.17508,-0.28353,0.070853,0.205,0.982,1.4586
42967,-0.17408,-0.28353,0.070093,0.205,0.98223,1.4586
43001,-0.17412,-0.28353,0.06886,0.205,0.98231,1.4586
43034,-0.174,-0.28353,0.068963,0.205,0.98233,1.4586
43067,-0.17567,-0.28353,0.070914,0.205,0.98189,1.4586
43101,-0.17639,-0.28353,0.071462,0.205,0.98172,1.4586
43134,-0.17696,-0.28353,0.071018,0.205,0.98165,1.4586
43167,-0.17717,-0.28353,0.070607,0.205,0.98164,1.4586
43201,-0.17699,-0.28353,0.070518,0.205,0.98168,1.4586
43234,-0.1765,-0.28353,0.069676,0.205,0.98183,1.4586
43267,-0.176,0.23451,0.069796,0.051706,0.98191,1.4807
43301,-0.17466,0.23451,0.071022,0.051706,0.98206,1.4807
43334,-0.17509,0.23451,0.071847,0.051706,0.98193,1.4807
43367,-0.17491,0.23451,0.072325,0.051706,0.98192,1.4807
43401,-0.17572,0.23451,0.072259,0.051706,0.98178,1.4807
43434,-0.17446,0.23451,0.072259,0.051706,0.98201,1.4807
43467,-0.10332,0.23451,0.07674,0.051706,0.99168,1.4807
43501,0.15882,0.23451,-0.02518,0.051706,0.98699,1.4807
43534,0.1617,0.23451,-0.023421,0.051706,0.98656,1.4807
43567,0.16238,0.23451,-0.02222,0.051706,0.98648,1.4807
43601,0.16255,0.23451,-0.021274,0.051706,0.98647,1.4807
43634,0.16147,0.23451,-0.021423,0.051706,0.98664,1.4807
43667,0.17414,0.23451,-0.024766,0.051706,0.98441,1.4807
43701,0.18289,0.23451,-0.027759,0.051706,0.98274,1.4807
43734,0.18797,0.23451,-0.029461,0.051706,0.98173,1.4807
43767,0.19192,0.23451,-0.03028,0.051706,0.98094,1.4807
43801,0.19426,0.23451,-0.031918,0.051706,0.98043,1.4807
43834,0.19681,0.23451,-0.034236,0.051706,0.97984,1.4807
43867,0.19912,0.23451,-0.033725,0.051706,0.97939,1.4807
43901,0.19849,0.23451,-0.033189,0.051706,0.97954,1.4807
43934,0.19694,0.23451,-0.03427,0.051706,0.97982,1.4807
43967,0.19723,0.23451,-0.034357,0.051706,0.97975,1.4807
44001,0.19712,0.23451,-0.034455,0.051706,0.97977,1.4807
44034,0.19884,0.23451,-0.034561,0.051706,0.97942,1.4807
44067,0.19909,0.23451,-0.034572,0.051706,0.97937,1.4807
44101,0.19864,0.23451,-0.034884,0.051706,0.97945,1.4807
44134,0.19822,0.23451,-0.034572,0.051706,0.97955,1.4807
44167,0.19796,0.23451,-0.03412,0.051706,0.97962,1.4807
44201,0.19811,0.23451,-0.035987,0.051706,0.97952,1.4807
44234,0.19815,0.23451,-0.037162,0.051706,0.97947,1.4807
44267,0.19823,0.23451,-0.037004,0.051706,0.97946,1.4807
44301,0.19745,0.23451,-0.036642,0.051706,0.97963,1.4807
44334,0.19807,0.23451,-0.036524,0.051706,0.97951,1.4807
44367,0.19657,0.23451,-0.037383,0.051706,0.97978,1.4807
44401,0.19788,0.20723,-0.037635,0.18105,0.9795,1.4745
44434,0.19882,0.20723,-0.037644,0.18105,0.97931,1.4745
44467,0.1988,0.20723,-0.038036,0.18105,0.9793,1.4745
44501,0.198,0.20723,-0.038246,0.18105,0.97945,1.4745
44534,0.19685,0.20723,-0.037167,0.18105,0.97973,1.4745
44568,0.19884,0.20723,-0.035905,0.18105,0.97937,1.4745
44601,0.19812,0.20723,-0.034734,0.18105,0.97956,1.4745
44634,0.18264,0.20723,0.053843,0.18105,0.98171,1.4745
44667,0.18443,0.20723,0.055783,0.18105,0.98126,1.4745
44701,0.18544,0.20723,0.057939,0.18105,0.98095,1.4745
44734,0.18429,0.20723,0.05866,0.18105,0.98112,1.4745
44768,0.1837,0.20723,0.060508,0.18105,0.98112,1.4745
44801,0.18254,0.20723,0.061046,0.18105,0.9813,1.4745
44834,0.18364,0.20723,0.060968,0.18105,0.9811,1.4745
44868,0.18348,0.20723,0.060332,0.18105,0.98117,1.4745
44901,0.18415,0.20723,0.060507,0.18105,0.98103,1.4745
44934,0.18403,0.20723,0.061404,0.18105,0.981,1.4745
44968,0.18284,0.20723,0.061697,0.18105,0.9812,1.4745
45001,0.18233,0.20723,0.061614,0.18105,0.9813,1.4745
45034,0.18235,0.20723,0.062484,0.18105,0.98125,1.4745
45068,0.1833,0.20723,0.062181,0.18105,0.98109,1.4745
45101,0.18259,0.20723,0.06288,0.18105,0.98118,1.4745
45134,0.18295,0.20723,0.062544,0.18105,0.98113,1.4745
45168,0.18394,0.20723,0.062359,0.18105,0.98096,1.4745
45201,0.18445,0.20723,0.061545,0.18105,0.98091,1.4745
45234,0.18389,0.20723,0.061172,0.18105,0.98104,1.4745
45268,0.18421,0.20723,0.061193,0.18105,0.98098,1.4745
45301,0.18377,0.20723,0.061368,0.18105,0.98105,1.4745
45334,0.18245,0.20723,0.062077,0.18105,0.98125,1.4745
45368,0.18227,0.20723,0.062735,0.18105,0.98125,1.4745
45401,0.18257,0.20723,0.063203,0.18105,0.98116,1.4745
45434,0.18145,0.20723,0.061982,0.18105,0.98145,1.4745
45468,0.18089,0.20723,0.063454,0.18105,0.98145,1.4745
45501,0.17954,0.20723,0.06461,0.18105,0.98163,1.4745
45534,0.18027,-0.078397,0.064773,-0.078397,0.98148,1.4959
45568,0.1798,-0.078397,0.064957,-0.078397,0.98156,1.4959
45601,0.18111,-0.078397,0.06451,-0.078397,0.98135,1.4959
45634,0.18077,-0.078397,0.064218,-0.078397,0.98143,1.4959
45668,0.18141,-0.078397,0.064164,-0.078397,0.98131,1.4959
45701,0.17443,-0.078397,0.064042,-0.078397,0.98258,1.4959
45734,0.012941,-0.078397,-0.086419,-0.078397,0.99617,1.4959
45768,0.007137,-0.078397,-0.091662,-0.078397,0.99576,1.4959
45801,0.0053472,-0.078397,-0.094893,-0.078397,0.99547,1.4959
45834,0.0029456,-0.078397,-0.095756,-0.078397,0.9954,1.4959
45868,0.00048233,-0.078397,-0.096456,-0.078397,0.99534,1.4959
45901,-0.04009,-0.078397,-0.13485,-0.078397,0.99005,1.4959
45934,-0.039099,-0.078397,-0.13404,-0.078397,0.9902,1.4959
45968,-0.039097,-0.078397,-0.13381,-0.078397,0.99024,1.4959
46001,-0.036692,-0.078397,-0.1326,-0.078397,0.99049,1.4959
46034,-0.0358,-0.078397,-0.13238,-0.078397,0.99055,1.4959
46068,-0.035869,-0.078397,-0.13422,-0.078397,0.9903,1.4959
46101,-0.034789,-0.078397,-0.13504,-0.078397,0.99023,1.4959
46101,-0.034706,-0.078397,-0.13516,-0.078397,0.99022,1.4959
46134,-0.035262,-0.078397,-0.13474,-0.078397,0.99025,1.4959
46168,-0.035468,-0.078397,-0.13344,-0.078397,0.99042,1.4959
46201,-0.035922,-0.078397,-0.13359,-0.078397,0.99039,1.4959
46234,-0.034966,-0.078397,-0.13282,-0.078397,0.99052,1.4959
46268,-0.033487,-0.078397,-0.13151,-0.078397,0.99075,1.4959
46301,-0.031629,-0.078397,-0.13023,-0.078397,0.99098,1.4959
46334,-0.030514,-0.078397,-0.12924,-0.078397,0.99114,1.4959
46368,-0.030318,-0.078397,-0.12833,-0.078397,0.99127,1.4959
46401,-0.030932,-0.078397,-0.12873,-0.078397,0.9912,1.4959
46434,-0.031759,-0.078397,-0.12823,-0.078397,0.99124,1.4959
46468,-0.031238,-0.078397,-0.12777,-0.078397,0.99131,1.4959
46501,-0.029454,-0.078397,-0.12837,-0.078397,0.99129,1.4959
46534,-0.02915,-0.078397,-0.12891,-0.078397,0.99123,1.4959
46568,-0.029019,-0.078397,-0.12746,-0.078397,0.99142,1.4959
46601,-0.028604,-0.078397,-0.12588,-0.078397,0.99163,1.4959
46634,-0.030079,-0.078397,-0.12583,-0.078397,0.9916,1.4959
46668,-0.0301,-0.078397,-0.12792,-0.078397,0.99133,1.4959
46701,-0.03023,-0.078397,-0.12745,-0.078397,0.99138,1.4959
46734,-0.029417,-0.078397,-0.12769,-0.078397,0.99138,1.4959
46768,-0.029577,-0.078397,-0.12627,-0.078397,0.99156,1.4959
46801,-0.02876,-0.36101,-0.12568,-0.15218,0.99165,1.4479
46834,-0.028282,-0.36101,-0.12637,-0.15218,0.99158,1.4479
46868,-0.027676,-0.36101,-0.12616,-0.15218,0.99162,1.4479
46901,-0.028427,-0.36101,-0.12565,-0.15218,0.99167,1.4479
46934,-0.028794,-0.36101,-0.12558,-0.15218,0.99167,1.4479
46968,-0.029283,-0.36101,-0.12588,-0.15218,0.99161,1.4479
47001,-0.093609,-0.36101,-0.13478,-0.15218,0.98644,1.4479
47068,-0.20328,-0.36101,-0.16922,-0.15218,0.96439,1.4479
47101,-0.20654,-0.36101,-0.16992,-0.15218,0.96357,1.4479
47134,-0.20848,-0.36101,-0.17045,-0.15218,0.96306,1.4479
47168,-0.22444,-0.36101,-0.17287,-0.15218,0.95903,1.4479
47201,-0.2346,-0.36101,-0.17631,-0.15218,0.95597,1.4479
47234,-0.24161,-0.36101,-0.17935,-0.15218,0.95365,1.4479
47268,-0.2465,-0.36101,-0.18038,-0.15218,0.95221,1.4479
47301,-0.25019,-0.36101,-0.18129,-0.15218,0.95107,1.4479
47334,-0.25116,-0.36101,-0.18186,-0.15218,0.95071,1.4479
47368,-0.25021,-0.36101,-0.1827,-0.15218,0.9508,1.4479
47401,-0.25038,-0.36101,-0.18026,-0.15218,0.95122,1.4479
47434,-0.25144,-0.36101,-0.18104,-0.15218,0.95079,1.4479
47468,-0.25213,-0.36101,-0.1807,-0.15218,0.95067,1.4479
47501,-0.25344,-0.36101,-0.17821,-0.15218,0.95079,1.4479
47534,-0.25237,-0.36101,-0.1789,-0.15218,0.95095,1.4479
47568,-0.25461,-0.36101,-0.18219,-0.15218,0.94973,1.4479
47601,-0.25713,-0.36101,-0.183,-0.15218,0.94889,1.4479
47634,-0.25806,-0.36101,-0.18552,-0.15218,0.94815,1.4479
47668,-0.26,-0.36101,-0.18674,-0.15218,0.94738,1.4479
47701,-0.2584,-0.36101,-0.18717,-0.15218,0.94773,1.4479
47734,-0.25938,-0.36101,-0.18654,-0.15218,0.94759,1.4479
47768,-0.25897,-0.36101,-0.18513,-0.15218,0.94798,1.4479
47801,-0.25863,-0.36101,-0.18535,-0.15218,0.94803,1.4479
47834,-0.25746,-0.36101,-0.18359,-0.15218,0.94869,1.4479
47868,-0.2577,-0.36101,-0.18445,-0.15218,0.94846,1.4479
47901,-0.25563,-0.33348,-0.18515,0.22878,0.94888,1.4445
47934,-0.25365,-0.33348,-0.18422,0.22878,0.94959,1.4445
47968,-0.25135,-0.33348,-0.181,0.22878,0.95082,1.4445
48001,-0.25273,-0.33348,-0.1812,0.22878,0.95042,1.4445
48034,-0.25265,-0.33348,-0.18054,0.22878,0.95056,1.4445
48068,-0.25271,-0.33348,-0.18019,0.22878,0.95062,1.4445
48101,-0.25245,-0.33348,-0.18002,0.22878,0.95072,1.4445
48134,-0.251,-0.33348,-0.17951,0.22878,0.9512,1.4445
48168,-0.22968,-0.33348,-0.033689,0.22878,0.97268,1.4445
48201,-0.22461,-0.33348,0.076141,0.22878,0.97147,1.4445
48234,-0.22712,-0.33348,0.07632,0.22878,0.97087,1.4445
48268,-0.22771,-0.33348,0.077184,0.22878,0.97067,1.4445
48301,-0.22745,-0.33348,0.077999,0.22878,0.97066,1.4445
48334,-0.2278,-0.33348,0.078966,0.22878,0.9705,1.4445
48368,-0.21938,-0.33348,0.081088,0.22878,0.97226,1.4445
48401,-0.21202,-0.33348,0.082399,0.22878,0.97379,1.4445
48434,-0.20919,-0.33348,0.08361,0.22878,0.97429,1.4445
48468,-0.2063,-0.33348,0.083965,0.22878,0.97488,1.4445
48501,-0.20367,-0.33348,0.083895,0.22878,0.97544,1.4445
48534,-0.20442,-0.33348,0.083694,0.22878,0.9753,1.4445
48568,-0.20489,-0.33348,0.083649,0.22878,0.9752,1.4445
48601,-0.20709,-0.33348,0.081505,0.22878,0.97492,1.4445
48634,-0.20608,-0.33348,0.081743,0.22878,0.97511,1.4445
48668,-0.20433,-0.33348,0.082626,0.22878,0.97541,1.4445
48701,-0.20655,-0.33348,0.081783,0.22878,0.97501,1.4445
48734,-0.20506,-0.33348,0.081674,0.22878,0.97534,1.4445
48768,-0.204,-0.33348,0.082291,0.22878,0.97551,1.4445
48801,-0.20517,-0.33348,0.082904,0.22878,0.97521,1.4445
48834,-0.20447,-0.33348,0.084078,0.22878,0.97526,1.4445
48868,-0.20548,-0.33348,0.085651,0.22878,0.97491,1.4445
48901,-0.20532,-0.33348,0.085577,0.22878,0.97495,1.4445
48934,-0.20557,-0.33348,0.086042,0.22878,0.97485,1.4445
48968,-0.20482,-0.33348,0.085849,0.22878,0.97503,1.4445
49001,-0.20395,-0.33348,0.085779,0.22878,0.97522,1.4445
49034,-0.202,-0.33348,0.086187,0.22878,0.97559,1.4445
49068,-0.2013,-0.33348,0.085835,0.22878,0.97576,1.4445
49101,-0.2014,-0.33348,0.086194,0.22878,0.97571,1.4445
49134,-0.2012,-0.33348,0.085933,0.22878,0.97577,1.4445
49168,-0.20179,-0.33348,0.084333,0.22878,0.97579,1.4445
49201,-0.2016,-0.33348,0.084697,0.22878,0.9758,1.4445
49234,-0.2019,-0.33348,0.085108,0.22878,0.9757,1.4445
49268,-0.20102,-0.10438,0.086139,-0.10438,0.97579,1.4927
49301,-0.20008,-0.10438,0.08641,-0.10438,0.97596,1.4927
49334,-0.19964,-0.10438,0.086093,-0.10438,0.97608,1.4927
49368,-0.19863,-0.10438,0.086176,-0.10438,0.97628,1.4927
49401,-0.19796,-0.10438,0.085763,-0.10438,0.97645,1.4927
49434,-0.19763,-0.10438,0.086072,-0.10438,0.97649,1.4927
49568,-0.067332,-0.10438,-0.14727,-0.10438,0.9868,1.4927
49601,-0.068024,-0.10438,-0.14813,-0.10438,0.98663,1.4927
49634,-0.070447,-0.10438,-0.14807,-0.10438,0.98647,1.4927
49668,-0.072575,-0.10438,-0.14741,-0.10438,0.98641,1.4927
49701,-0.071216,-0.10438,-0.14818,-0.10438,0.98639,1.4927
49734,-0.069263,-0.10438,-0.14785,-0.10438,0.98658,1.4927
49768,-0.066808,-0.10438,-0.14764,-0.10438,0.98678,1.4927
49801,-0.06259,-0.10438,-0.14821,-0.10438,0.98697,1.4927
49834,-0.059481,-0.10438,-0.14908,-0.10438,0.98703,1.4927
49868,-0.057797,-0.10438,-0.14872,-0.10438,0.98719,1.4927
49901,-0.05803,-0.10438,-0.14747,-0.10438,0.98736,1.4927
49934,-0.057112,-0.10438,-0.14683,-0.10438,0.98751,1.4927
49968,-0.057594,-0.10438,-0.14505,-0.10438,0.98775,1.4927
50001,-0.056375,-0.10438,-0.14516,-0.10438,0.9878,1.4927
50034,-0.057027,-0.10438,-0.14575,-0.10438,0.98768,1.4927
50068,-0.05606,-0.10438,-0.14623,-0.10438,0.98766,1.4927
50101,-0.054825,-0.10438,-0.14648,-0.10438,0.98769,1.4927
50134,-0.054424,-0.10438,-0.14581,-0.10438,0.98781,1.4927
50168,-0.054481,-0.10438,-0.14596,-0.10438,0.98779,1.4927
50201,-0.053886,-0.10438,-0.14672,-0.10438,0.98771,1.4927
50234,-0.054082,-0.10438,-0.147,-0.10438,0.98766,1.4927
50268,-0.054004,-0.10438,-0.14584,-0.10438,0.98783,1.4927
50301,-0.052184,-0.10438,-0.14532,-0.10438,0.98801,1.4927
50334,-0.051729,-0.10438,-0.14548,-0.10438,0.98801,1.4927
50368,-0.05217,-0.10438,-0.14723,-0.10438,0.98773,1.4927
50401,-0.052334,-0.10438,-0.14857,-0.10438,0.98752,1.4927
50434,-0.054021,-0.10438,-0.14802,-0.10438,0.98751,1.4927
50468,-0.054422,-0.10438,-0.14782,-0.10438,0.98752,1.4927
50501,-0.054173,-0.10438,-0.14816,-0.10438,0.98748,1.4927
50534,-0.053722,-0.10438,-0.14855,-0.10438,0.98744,1.4927
50568,-0.054164,-0.10438,-0.1491,-0.10438,0.98734,1.4927
50601,-0.052989,-0.052063,-0.14903,0.1567,0.98741,1.4909
50634,-0.051691,-0.052063,-0.14887,0.1567,0.9875,1.4909
50668,-0.051913,-0.052063,-0.14833,0.1567,0.98757,1.4909
50701,-0.05264,-0.052063,-0.14692,0.1567,0.98775,1.4909
50734,-0.053406,-0.052063,-0.14768,0.1567,0.98759,1.4909
50768,-0.054929,-0.052063,-0.14796,0.1567,0.98747,1.4909
50801,-0.020773,-0.052063,-0.085537,0.1567,0.99612,1.4909
50834,-0.016077,-0.052063,0.024741,0.1567,0.99956,1.4909
50868,-0.014457,-0.052063,0.026577,0.1567,0.99954,1.4909
50901,-0.012637,-0.052063,0.026455,0.1567,0.99957,1.4909
50934,-0.012691,-0.052063,0.028671,0.1567,0.99951,1.4909
50968,-0.012107,-0.052063,0.029315,0.1567,0.9995,1.4909
51001,-0.012537,-0.052063,0.034263,0.1567,0.99933,1.4909
51034,-0.012982,-0.052063,0.038424,0.1567,0.99918,1.4909
51068,-0.012704,-0.052063,0.041867,0.1567,0.99904,1.4909
51101,-0.012077,-0.052063,0.04589,0.1567,0.99887,1.4909
51134,-0.012901,-0.052063,0.046169,0.1567,0.99885,1.4909
51168,-0.012747,-0.052063,0.045668,0.1567,0.99888,1.4909
51201,-0.012525,-0.052063,0.046353,0.1567,0.99885,1.4909
51234,-0.012084,-0.052063,0.048946,0.1567,0.99873,1.4909
51268,-0.011443,-0.052063,0.05099,0.1567,0.99863,1.4909
51301,-0.011472,-0.052063,0.051,0.1567,0.99863,1.4909
51334,-0.012813,-0.052063,0.051418,0.1567,0.9986,1.4909
51368,-0.013082,-0.052063,0.052029,0.1567,0.99856,1.4909
51401,-0.012866,-0.052063,0.052118,0.1567,0.99856,1.4909
51434,-0.01175,-0.052063,0.051161,0.1567,0.99862,1.4909
51468,-0.013205,-0.052063,0.051016,0.1567,0.99861,1.4909
51501,-0.013747,-0.052063,0.049766,0.1567,0.99867,1.4909
51534,-0.014308,-0.052063,0.04883,0.1567,0.9987,1.4909
51568,-0.015485,-0.052063,0.048182,0.1567,0.99872,1.4909
51601,-0.01633,-0.052063,0.047177,0.1567,0.99875,1.4909
51634,-0.017002,-0.052063,0.046564,0.1567,0.99877,1.4909
51668,-0.016977,-0.052063,0.046596,0.1567,0.99877,1.4909
51701,-0.016566,-0.052063,0.045903,0.1567,0.99881,1.4909
51734,-0.015605,-0.052063,0.045924,0.1567,0.99882,1.4909
51768,-0.015105,-0.052063,0.045276,0.1567,0.99886,1.4909
51801,-0.015691,-0.052063,0.044657,0.1567,0.99888,1.4909
51834,-0.015197,-0.052063,0.044248,0.1567,0.99891,1.4909
51868,-0.016708,0.26047,0.044936,0,0.99885,1.4772
51901,-0.016123,0.26047,0.044699,0,0.99887,1.4772
51934,-0.016011,0.26047,0.042658,0,0.99896,1.4772
51968,-0.015521,0.26047,0.042884,0,0.99896,1.4772
52001,-0.015434,0.26047,0.043436,0,0.99894,1.4772
52034,-0.015286,0.26047,0.045677,0,0.99884,1.4772
52068,0.17419,0.26047,-0.039689,0,0.98391,1.4772
52101,0.18295,0.26047,-0.045737,0,0.98206,1.4772
52134,0.18714,0.26047,-0.048993,0,0.98111,1.4772
52168,0.19226,0.26047,-0.05135,0,0.98,1.4772
52201,0.19556,0.26047,-0.052762,0,0.97927,1.4772
52234,0.20316,0.26047,-0.058472,0,0.9774,1.4772
52268,0.20775,0.26047,-0.061768,0,0.97623,1.4772
52301,0.21028,0.26047,-0.063305,0,0.97559,1.4772
52334,0.21272,0.26047,-0.064485,0,0.97498,1.4772
52368,0.21461,0.26047,-0.065491,0,0.9745,1.4772
52401,0.21528,0.26047,-0.066243,0,0.9743,1.4772
52434,0.21431,0.26047,-0.066172,0,0.97452,1.4772
52468,0.21431,0.26047,-0.066176,0,0.97452,1.4772
52501,0.21463,0.26047,-0.066531,0,0.97443,1.4772
52534,0.21457,0.26047,-0.066328,0,0.97445,1.4772
52568,0.21447,0.26047,-0.066841,0,0.97444,1.4772
52601,0.21415,0.26047,-0.065899,0,0.97457,1.4772
52634,0.2137,0.26047,-0.06548,0,0.9747,1.4772
52668,0.2132,0.26047,-0.064218,0,0.9749,1.4772
52701,0.21269,0.26047,-0.06427,0,0.975,1.4772
52734,0.21448,0.26047,-0.06449,0,0.9746,1.4772
52768,0.21421,0.26047,-0.065317,0,0.9746,1.4772
52801,0.21329,0.26047,-0.064809,0,0.97484,1.4772
52834,0.21278,0.26047,-0.064034,0,0.975,1.4772
52868,0.21234,0.26047,-0.064013,0,0.9751,1.4772
52901,0.21088,0.26047,-0.064145,0,0.97541,1.4772
52934,0.20981,0.26047,-0.063478,0,0.97568,1.4772
52968,0.20992,0.26047,-0.063166,0,0.97568,1.4772
53001,0.20974,0.26047,-0.063882,0,0.97567,1.4772
53034,0.21046,0.26047,-0.064123,0,0.9755,1.4772
53068,0.21002,0.26047,-0.063799,0,0.97561,1.4772
53101,0.21033,0.26047,-0.063813,0,0.97555,1.4772
53134,0.20993,0.26047,-0.063388,0,0.97566,1.4772
53168,0.20922,0.26047,-0.06389,0,0.97578,1.4772
53201,0.21073,0.26047,-0.063463,0,0.97548,1.4772
53234,0.21,-0.026079,-0.062444,0.13071,0.97571,1.4941
53268,0.20989,-0.026079,-0.06225,0.13071,0.97574,1.4941
53301,0.20915,-0.026079,-0.062752,0.13071,0.97587,1.4941
53334,0.20974,-0.026079,-0.063154,0.13071,0.97571,1.4941
53368,0.20995,-0.026079,-0.062316,0.13071,0.97572,1.4941
53401,0.20768,-0.026079,-0.061483,0.13071,0.97626,1.4941
53434,0.033733,-0.026079,-0.013031,0.13071,0.99935,1.4941
53468,0.028159,-0.026079,-0.0030502,0.13071,0.9996,1.4941
53501,0.018052,-0.026079,0.0097116,0.13071,0.99979,1.4941
53534,0.01237,-0.026079,0.019331,0.13071,0.99974,1.4941
53568,0.007832,-0.026079,0.027153,0.13071,0.9996,1.4941
53601,0.0057476,-0.026079,0.033782,0.13071,0.99941,1.4941
53634,0.0027389,-0.026079,0.03717,0.13071,0.99931,1.4941
53668,-0.00057454,-0.026079,0.039085,0.13071,0.99924,1.4941
53701,-2.2927e-05,-0.026079,0.038461,0.13071,0.99926,1.4941
53734,0.0024548,-0.026079,0.036492,0.13071,0.99933,1.4941
53768,0.004422,-0.026079,0.033977,0.13071,0.99941,1.4941
53801,0.005796,-0.026079,0.031147,0.13071,0.9995,1.4941
53834,0.006385,-0.026079,0.02958,0.13071,0.99954,1.4941
53868,0.0075463,-0.026079,0.029897,0.13071,0.99952,1.4941
53901,0.0073868,-0.026079,0.029045,0.13071,0.99955,1.4941
53934,0.0090842,-0.026079,0.02959,0.13071,0.99952,1.4941
53968,0.010039,-0.026079,0.029677,0.13071,0.99951,1.4941
54001,0.0096204,-0.026079,0.029948,0.13071,0.99951,1.4941
54034,0.010529,-0.026079,0.02997,0.13071,0.9995,1.4941
54068,0.010181,-0.026079,0.030395,0.13071,0.99949,1.4941
54101,0.0099856,-0.026079,0.030648,0.13071,0.99948,1.4941
54134,0.0083737,-0.026079,0.030786,0.13071,0.99949,1.4941
54168,0.0097576,-0.026079,0.031002,0.13071,0.99947,1.4941
54201,0.010719,-0.026079,0.032036,0.13071,0.99943,1.4941
54234,0.010932,-0.026079,0.032724,0.13071,0.9994,1.4941
54268,0.010667,-0.026079,0.033248,0.13071,0.99939,1.4941
54301,0.0097982,-0.026079,0.033403,0.13071,0.99939,1.4941
54334,0.0094975,-0.026079,0.032577,0.13071,0.99942,1.4941
54368,0.0085731,-0.026079,0.031597,0.13071,0.99946,1.4941
54401,0.0085302,-0.026079,0.031236,0.13071,0.99948,1.4941
54434,0.0074603,-0.18237,0.032584,-0.10386,0.99944,1.4852
54468,0.0072179,-0.18237,0.033385,-0.10386,0.99942,1.4852
54501,0.0062653,-0.18237,0.033326,-0.10386,0.99942,1.4852
54534,0.0049163,-0.18237,0.03309,-0.10386,0.99944,1.4852
